image,participant,normalized_description,num_nouns,pos,filename
1592193,102,Een heel ouwe keuken met een beetje mint kleurige muur,3,DET ADV ADJ NOUN ADP DET NOUN NOUN ADJ NOUN,Scan_Path_ppn102_1592193.mp3
1592747,107,Een vouw bij een teddyberen huis waar ze de deurklink vasthoudt ,3,DET NOUN ADP DET ADJ NOUN ADV PRON DET NOUN VERB,Scan_Path_ppn107_1592747.mp3
1592352,102,Een hele hoop geiten met een ezel daarachter 't lopend,3,DET ADJ NOUN VERB ADP DET ADJ NOUN PUNCT NOUN VERB,Scan_Path_ppn102_1592352.mp3
498032,3,Iemand die van een steile berg af skiet en zich bevindt onder een vliegtuig,3,PRON PRON ADP DET NOUN NOUN ADP NOUN CONJ PRON VERB ADP DET NOUN,Scan_Path_ppn3_498032.mp3
713788,101,"Een drukke straat in de avond, een hoop auto's erop",3,DET ADJ NOUN ADP DET NOUN PUNCT DET NOUN NOUN ADV,Scan_Path_ppn101_713788.mp3
1592394,107,Een dubbeldekker bus waarop reclame te zien is van Coca-Cola,3,DET ADJ NOUN ADV NOUN ADP VERB VERB ADP NOUN,Scan_Path_ppn107_1592394.mp3
1159353,105,Een bureau met eten en daarnaast een laptop,3,DET NOUN ADP NOUN CONJ ADV DET NOUN,Scan_Path_ppn105_1159353.mp3
498058,10,Een remise van een trein met een grote zwarte rookpluim,3,DET NOUN ADP DET NOUN ADP DET ADJ ADJ NOUN,Scan_Path_ppn10_498058.mp3
285684,40,Een felicitatie met taart en een bos bloemen,3,DET NOUN ADP NOUN CONJ DET NOUN NOUN,Scan_Path_ppn40_285684.mp3
1593146,106,Een jongen die trucjes aan het doen is op een skateboard,3,DET NOUN PRON NOUN ADP X VERB VERB ADP DET NOUN,Scan_Path_ppn106_1593146.mp3
713142,102,Een vaas met roze witte bloemetjes,3,DET NOUN ADP NOUN ADJ NOUN,Scan_Path_ppn102_713142.mp3
1160093,102, Een cameraman met een waarschijnlijk een nieuws vrouw die bij een brandweerauto staan,3,SPACE DET NOUN ADP DET ADJ DET NOUN NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn102_1160093.mp3
1593084,10,"Bovenop de skipiste waarop mensen net naar beneden aan het gaan zijn en een man probeert net op te staan, je ziet veel bergen",3,ADP DET ADJ ADV NOUN ADV ADP ADV ADP X VERB VERB CONJ DET NOUN VERB ADV ADV ADP VERB PUNCT PRON VERB NUM NOUN,Scan_Path_ppn10_1593084.mp3
498032,108,De drie mensen op de sneeuwberg zien het vliegtuig opstijgen,3,DET NUM NOUN ADP DET NOUN VERB DET NOUN VERB,Scan_Path_ppn108_498032.mp3
713653,44,Vier rode Lego bussen met daarvoor een rij raceauto's van Lego,3,NUM ADJ NOUN NOUN ADP ADV DET ADJ NOUN ADP NOUN,Scan_Path_ppn44_713653.mp3
713585,102,Twee mensen die wat het eten zijn bij een strandtentje,3,NUM NOUN PRON PRON DET NOUN VERB ADP DET NOUN,Scan_Path_ppn102_713585.mp3
1159777,40,Een vliegtuig van China Airlines dat bij de terminal staat,3,DET NOUN ADP NOUN PROPN PRON ADP DET NOUN VERB,Scan_Path_ppn40_1159777.mp3
713936,106,Een kat die in woonkamer op de grond ligt,3,DET NOUN PRON ADP NOUN ADP DET NOUN VERB,Scan_Path_ppn106_713936.mp3
1159293,3,Een paleis met pronkstukken en een kerstboom,3,DET NOUN ADP NOUN CONJ DET NOUN,Scan_Path_ppn3_1159293.mp3
285905,101,Een Zuid-Amerikaanse man die een pizza aan het eten is,3,DET ADJ NOUN PRON DET NOUN ADP DET NOUN VERB,Scan_Path_ppn101_285905.mp3
713519,44,Een man in een keuken met een zwarte hond,3,DET NOUN ADP DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn44_713519.mp3
1159293,34, Het lijkt wel een koninklijke ruimte met een beveiliger en een kerstboom,3,SPACE PRON VERB ADV DET ADJ NOUN ADP DET NOUN CONJ DET NOUN,Scan_Path_ppn34_1159293.mp3
713707,106, Mensen die 't spelen zijn op een grasveldje,3,SPACE NOUN PRON PUNCT NOUN VERB VERB ADP DET NOUN,Scan_Path_ppn106_713707.mp3
1592129,44,Een aantal mensen in een toeristenbus die voor het groene stoplicht wachten,3,DET NOUN NOUN ADP DET NOUN PRON ADP DET ADJ NOUN VERB,Scan_Path_ppn44_1592129.mp3
713075,106,Een rommelig bureau met een beeldscherm die aanstaat,3,DET ADJ NOUN ADP DET NOUN PRON NOUN,Scan_Path_ppn106_713075.mp3
1592303,34,Foto van een hele oude Apple Computer op een rommelig bureau,3,NOUN ADP DET ADJ ADJ NOUN PROPN ADP DET ADJ NOUN,Scan_Path_ppn34_1592303.mp3
1159973,105,Mensen nemen deel aan een wijnproeverij,3,NOUN VERB NOUN ADP DET NOUN,Scan_Path_ppn105_1159973.mp3
713920,106,Een meisje die iets het drinken is met een donut in haar handen,3,DET NOUN PRON PRON PRON VERB VERB ADP DET NOUN ADP PRON NOUN,Scan_Path_ppn106_713920.mp3
713760,101,Een kruispunt met daarop een bus en een tram,3,DET NOUN ADP ADV DET NOUN CONJ DET NOUN,Scan_Path_ppn101_713760.mp3
1592129,34, Foto gemaakt vanuit een touringcar voor een stoplicht,3,SPACE PROPN VERB ADP DET NOUN ADP DET NOUN,Scan_Path_ppn34_1592129.mp3
1592817,40,Een bureaublad met twee laptops en een andere computer,3,DET NOUN ADP NUM NOUN CONJ DET PRON NOUN,Scan_Path_ppn40_1592817.mp3
1592303,44,Een oude Apple computer op een bureau met twee muizen,3,DET ADJ NOUN PROPN ADP DET NOUN ADP NUM NOUN,Scan_Path_ppn44_1592303.mp3
498281,102,Een kat die in een net ingepakte koffer ligt,3,DET NOUN PRON ADP DET NOUN VERB NOUN VERB,Scan_Path_ppn102_498281.mp3
150496,3,Drie mannen die met een Wii spelen en samen een spel doen,3,NUM NOUN PRON ADP DET NOUN VERB CONJ ADV DET NOUN VERB,Scan_Path_ppn3_150496.mp3
1592129,103,Een groep in een tourbus voor een groen stoplicht,3,DET NOUN ADP DET NOUN ADP DET ADJ NOUN,Scan_Path_ppn103_1592129.mp3
713381,102, Mensen die voor een soort Chinese tempel staan,3,SPACE NOUN PRON ADP DET NOUN ADJ NOUN VERB,Scan_Path_ppn102_713381.mp3
285859,32," Museum, in midden een vaasachtig ontwerp, hoog wit plafond",3,SPACE PROPN PUNCT ADP ADV DET ADJ NOUN PUNCT ADJ PROPN NOUN,Scan_Path_ppn32_285859.mp3
61514,32,"Geel bord, geel stoplicht, bomen op de achtergrond",3,ADJ NOUN PUNCT ADJ NOUN PUNCT NOUN ADP DET NOUN,Scan_Path_ppn32_61514.mp3
107955,33,Drie vrouwen zijn aan het drinken en maken met zijn drieën een foto,3,NUM NOUN VERB ADP X VERB CONJ VERB ADP PRON NOUN DET NOUN,Scan_Path_ppn33_107955.mp3
107964,33,Vier mannen die staan met hun tennisracket in hun hand,3,NUM NOUN PRON VERB ADP PRON NOUN ADP PRON NOUN,Scan_Path_ppn33_107964.mp3
1159392,33,Ik zie allemaal mensen die aan een tafel zitten met glazen wijn,3,PRON VERB PRON NOUN PRON ADP DET NOUN VERB ADP NOUN NOUN,Scan_Path_ppn33_1159392.mp3
1159397,33,De stoplichten staan op groen en je ziet ook een paar auto's die voor het rode stoplicht staan,3,DET NOUN VERB ADP ADJ CONJ PRON VERB ADV DET NOUN NOUN PRON ADP DET ADJ NOUN VERB,Scan_Path_ppn33_1159397.mp3
1159434,33,Een vrouw is op een soort podium een schaap aan het scheren,3,DET NOUN VERB ADP DET NOUN NOUN DET NOUN ADP X VERB,Scan_Path_ppn33_1159434.mp3
1159447,33,Op de tv zie je een man van de politie,3,ADP DET NOUN VERB PRON DET NOUN ADP DET NOUN,Scan_Path_ppn33_1159447.mp3
1159775,33,Aan de tafel zitten heel veel mensen die aan het eten zijn,3,ADP DET NOUN VERB ADV NUM NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn33_1159775.mp3
1159813,33,Op de tafel leunt een jongen en ze zijn in een klaslokaal,3,ADP DET NOUN VERB DET NOUN CONJ PRON VERB ADP DET NOUN,Scan_Path_ppn33_1159813.mp3
1159847,33,Je ziet een stad met een bus met het nummer 46,3,PRON VERB DET NOUN ADP DET NOUN ADP DET NOUN NUM,Scan_Path_ppn33_1159847.mp3
1159855,33,De kamer is rood belicht en er zijn mensen die tv aan het kijken zijn,3,DET NOUN VERB ADJ VERB CONJ ADV VERB NOUN PRON NOUN ADP X VERB VERB,Scan_Path_ppn33_1159855.mp3
1159874,33,Op het strand zijn nog heel wat mensen terwijl de zon al bijna onder gaat,3,ADP DET NOUN VERB ADV ADV PRON NOUN CONJ DET NOUN ADV ADV ADV VERB,Scan_Path_ppn33_1159874.mp3
1159904,33,Op de twee bureaus staan drie computerschermen waarvan een een laptop is,3,ADP DET NUM NOUN VERB NUM NOUN ADV DET DET NOUN VERB,Scan_Path_ppn33_1159904.mp3
1160049,33,Op het strand zie je allemaal mensen die liggen te zonnen onder hun parasol,3,ADP DET NOUN VERB PRON PRON NOUN PRON VERB ADP VERB ADP PRON NOUN,Scan_Path_ppn33_1160049.mp3
1160155,33,Er is een auto met een bootje als aanhanger,3,ADV VERB DET NOUN ADP DET NOUN CONJ NOUN,Scan_Path_ppn33_1160155.mp3
1160168,33,De trein gaat net een onder een soort van loopbrug door,3,DET NOUN VERB ADV DET ADP DET NOUN ADP NOUN ADV,Scan_Path_ppn33_1160168.mp3
150458,33,Een man is met zijn dochter op een fiets gaan zitten,3,DET NOUN VERB ADP PRON NOUN ADP DET NOUN VERB VERB,Scan_Path_ppn33_150458.mp3
1591805,33,De vrouw heeft een vlieger vast en staat op een grasveld,3,DET NOUN VERB DET NOUN ADJ CONJ VERB ADP DET NOUN,Scan_Path_ppn33_1591805.mp3
1591975,33,Op de luchthaven zijn twee mensen bezig met een hele lading koffers,3,ADP DET NOUN VERB NUM NOUN ADJ ADP DET ADJ NOUN NOUN,Scan_Path_ppn33_1591975.mp3
1592033,33,In de doos zit een pizza die staat op het fornuis,3,ADP DET NOUN VERB DET NOUN PRON VERB ADP DET NOUN,Scan_Path_ppn33_1592033.mp3
1592352,33,Een hele kudde schapen met een herder erachter en een pakezel,3,DET ADJ VERB NOUN ADP DET NOUN NOUN CONJ DET NOUN,Scan_Path_ppn33_1592352.mp3
1592362,33,Een vrouw zit met een afstandsbediening in de hand terwijl ze naar d'r laptop kijkt,3,DET NOUN VERB ADP DET NOUN ADP ADP X CONJ PRON ADP PRON NOUN VERB,Scan_Path_ppn33_1592362.mp3
1592367,33, Er is een woonkamer met allemaal meubels erin en een tv,3,SPACE ADV VERB DET NOUN ADP PRON NOUN ADV CONJ DET NOUN,Scan_Path_ppn33_1592367.mp3
1592499,33,Is een groot kanaal met daar een snelweg waar een trein overheen gaat,3,VERB DET ADJ NOUN ADP ADV DET NOUN ADV DET NOUN ADV VERB,Scan_Path_ppn33_1592499.mp3
1592567,33, Er is een Harley-Davidson winkel en verder is het een winkelstraat in Parijs,3,SPACE ADV VERB DET NOUN PROPN CONJ ADJ VERB PRON DET NOUN ADP NOUN,Scan_Path_ppn33_1592567.mp3
1592656,33,Een bus rijdt over een snelweg en op de achtergrond staan bomen,3,DET NOUN VERB ADP DET NOUN CONJ ADP DET NOUN VERB NOUN,Scan_Path_ppn33_1592656.mp3
1593006,33,Er is een skiberg en onderaan de berg staan allemaal ski's,3,ADV VERB DET NOUN CONJ ADP DET NOUN VERB PRON NOUN,Scan_Path_ppn33_1593006.mp3
107906,12,Twee bussen en een man die met twee tassen voor de bus gaat langslopen,3,NUM NOUN CONJ DET NOUN PRON ADP NUM NOUN ADP ADP X VERB VERB,Scan_Path_ppn12_107906.mp3
1159408,12,Drie mensen die net hun eten op hebben wachtende tot er een foto genomen wordt,3,NUM NOUN PRON ADV PRON NOUN ADV VERB VERB ADP ADV DET NOUN VERB VERB,Scan_Path_ppn12_1159408.mp3
1159427,12,Een rustige straat met een bus tegemoetkomend naar Noordeinde nummer 43,3,DET ADJ NOUN ADP DET NOUN VERB ADP VERB NOUN NUM,Scan_Path_ppn12_1159427.mp3
1159508,12,Een slaapkamer met een bed en twee houten kastjes ernaast,3,DET NOUN ADP DET NOUN CONJ NUM ADJ NOUN ADV,Scan_Path_ppn12_1159508.mp3
1159572,12,Splitsing van verschillende wegen met aan de voorkant een busbaan,3,NOUN ADP PRON NOUN ADP ADP DET NOUN DET NOUN,Scan_Path_ppn12_1159572.mp3
1159606,12,Een werkplek met vier verschillende schermen en op de achtergrond een fiets,3,DET NOUN ADP NUM VERB NOUN CONJ ADP DET NOUN DET NOUN,Scan_Path_ppn12_1159606.mp3
1159749,12,Een gezelschap dat wacht op een foto met menukaart in de hand voordat ze gaan bestellen,3,DET NOUN PRON VERB ADP DET NOUN ADP NOUN ADP ADP X CONJ PRON VERB VERB,Scan_Path_ppn12_1159749.mp3
1159967,12,Een grote keuken waarin een vrouw net een stuk vlees snijdt,3,DET ADJ NOUN ADV DET NOUN ADV DET NOUN NOUN VERB,Scan_Path_ppn12_1159967.mp3
1160140,12,Een natgeregende straat met op de voorgrond een motor met twee mensen,3,DET VERB NOUN ADP ADP DET NOUN DET NOUN ADP NUM NOUN,Scan_Path_ppn12_1160140.mp3
1160189,12,Een bruin getinte badkamer waar in een bad wc en een wastafel te zien is,3,DET ADJ ADJ NOUN ADV ADP DET NOUN NUM CONJ DET NOUN ADP VERB VERB,Scan_Path_ppn12_1160189.mp3
150273,12,Een man die klaar is om te gaan honkballen en een man die daar achter staat om een foto daarvan te maken,3,DET NOUN PRON ADJ VERB CONJ ADP VERB VERB CONJ DET NOUN PRON ADV ADV VERB ADP DET NOUN ADV ADP VERB,Scan_Path_ppn12_150273.mp3
1592094,12,Een ruimte waarin verschillende dvd's en videobanden staan,3,DET NOUN ADV VERB NOUN CONJ NOUN VERB,Scan_Path_ppn12_1592094.mp3
1592137,12,Verschillende bankje met verschillende gekleurde paraplus tegen de zon,3,PRON NOUN ADP PRON VERB NOUN ADP DET NOUN,Scan_Path_ppn12_1592137.mp3
1592189,12,Een keuken waaruit je de strijkbout uit de keukenkast kan schuiven,3,DET NOUN ADV PRON DET NOUN ADP DET NOUN VERB VERB,Scan_Path_ppn12_1592189.mp3
1592233,12,Een vrachtwagen met een boot op de ladingdrager,3,DET NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn12_1592233.mp3
1592286,12,Verschillende soorten hapjes op tafel die met stokjes gegeten moeten worden,3,PRON NOUN NOUN ADP NOUN PRON ADP NOUN VERB VERB VERB,Scan_Path_ppn12_1592286.mp3
1592501,12,Drie volwassenen met twee kleine kinderen die aan een tafel een pizza eten,3,NUM ADJ ADP NUM ADJ NOUN PRON ADP DET NOUN DET NOUN VERB,Scan_Path_ppn12_1592501.mp3
1592836,12,Verschillende soorten spullen die van zilver zijn met een kaars in het midden,3,PRON NOUN NOUN PRON ADP NOUN VERB ADP DET NOUN ADP DET NOUN,Scan_Path_ppn12_1592836.mp3
1593056,12,Vier vrouwen die wijn drinken waarvan er twee proosten,3,NUM NOUN PRON NOUN VERB ADV ADV NUM NOUN,Scan_Path_ppn12_1593056.mp3
1593146,12,Jongen die net een trucje op zijn skateboard aan het doen is,3,NOUN PRON ADV DET NOUN ADP PRON NOUN ADP X VERB VERB,Scan_Path_ppn12_1593146.mp3
285807,12,Een vrouw zittend tussen allemaal rommel met een bedje achter haar,3,DET NOUN NUM ADP PRON NOUN ADP DET NOUN ADP PRON,Scan_Path_ppn12_285807.mp3
285905,12,Een man die het laatste stuk pizza op eet,3,DET NOUN PRON DET ADJ NOUN NOUN ADP NOUN,Scan_Path_ppn12_285905.mp3
285992,12,Een grote taart met vier meisjes gefocust op de taart om deze vervolgens waarschijnlijk op te eten,3,DET ADJ NOUN ADP NUM NOUN VERB ADP DET NOUN CONJ PRON ADV ADJ ADV ADP VERB,Scan_Path_ppn12_285992.mp3
286066,12,Twee mensen die klaarstaan om op de foto gezet te worden skiënd,3,NUM NOUN PRON VERB CONJ ADP DET NOUN VERB ADP VERB NOUN,Scan_Path_ppn12_286066.mp3
498025,12,Een vrouw die klaar is om de taart te snijden en twee mannen die hierna kijken,3,DET NOUN PRON ADJ VERB CONJ DET NOUN ADP VERB CONJ NUM NOUN PRON ADV VERB,Scan_Path_ppn12_498025.mp3
498258,12,Een hele grote witte vrachtwagen met daarachter een auto,3,DET ADJ ADJ ADJ NOUN ADP NOUN DET NOUN,Scan_Path_ppn12_498258.mp3
713075,12,Een rommelig bureau met in het midden een computer en daarnaast een plant,3,DET ADJ NOUN ADP ADP DET NOUN DET NOUN CONJ ADV DET NOUN,Scan_Path_ppn12_713075.mp3
713228,12,Twee mannen met een glas wijn in hun hand,3,NUM NOUN ADP DET ADJ NOUN ADP PRON NOUN,Scan_Path_ppn12_713228.mp3
713760,12,Een tram die zo linksaf gaat slaan met tegemoetkomend een bus naar noord,3,DET NOUN PRON ADV ADJ VERB VERB ADP VERB DET NOUN ADP NOUN,Scan_Path_ppn12_713760.mp3
713765,12,Een spoorwegovergang waarvan de slagbomen dicht zijn en het verkeer daarachter staat te wachten,3,DET NOUN ADV DET NOUN ADJ VERB CONJ DET NOUN NOUN VERB ADP VERB,Scan_Path_ppn12_713765.mp3
713770,12,Een echtpaar op leeftijd die samen een taart aansnijdt,3,DET NOUN ADP NOUN PRON ADV DET NOUN VERB,Scan_Path_ppn12_713770.mp3
713788,12,Een drukke weg waar het eenrichtingsverkeer is en alle lampen aan staan,3,DET ADJ NOUN ADV DET NOUN VERB CONJ PRON NOUN ADV VERB,Scan_Path_ppn12_713788.mp3
713858,12,Een ruimte waar verschillende mensen aan het Wiiën zijn,3,DET NOUN ADV PRON NOUN ADP DET NOUN VERB,Scan_Path_ppn12_713858.mp3
150384,44,Het twee politieagenten met hun paard in een park,3,DET NUM NOUN ADP PRON NOUN ADP DET NOUN,Scan_Path_ppn44_150384.mp3
498170,40,Een keuken die is afgeschermd van de woonkamer met bloemetjesbehang,3,DET NOUN PRON VERB VERB ADP DET NOUN ADP NOUN,Scan_Path_ppn40_498170.mp3
713689,40,Een studentenkamer met een klein fornuis meteen naast de deur,3,DET NOUN ADP DET ADJ NOUN ADV ADP DET NOUN,Scan_Path_ppn40_713689.mp3
1592501,105,Mensen zitten aan tafel hun pizza te eten,3,NOUN VERB ADP NOUN PRON NOUN ADP VERB,Scan_Path_ppn105_1592501.mp3
498039,104,Een man begint net aan zijn eerste stuk van de pizza,3,DET NOUN VERB ADV ADP PRON NUM NOUN ADP DET NOUN,Scan_Path_ppn104_498039.mp3
1593084,103,Ver uitzicht over een skigebied met besneeuwde bergtoppen,3,NOUN VERB ADP DET NOUN ADP ADJ NOUN,Scan_Path_ppn103_1593084.mp3
713418,105,Een drukke straat in de avond waarin wel veel verkeer te zien is,3,DET ADJ NOUN ADP DET NOUN ADV ADV NUM NOUN ADP VERB VERB,Scan_Path_ppn105_713418.mp3
285670,3,"Twee bussen met geel, oranje en roze kleuren",3,NUM NOUN ADP NOUN PUNCT ADJ CONJ ADJ NOUN,Scan_Path_ppn3_285670.mp3
498153,102,Bibliotheek met een aantal computers en een hoop boeken,3,NOUN ADP DET NOUN NOUN CONJ DET NOUN NOUN,Scan_Path_ppn102_498153.mp3
1592397,104,Een man en een vrouw snijden een taart aan,3,DET NOUN CONJ DET NOUN NOUN DET NOUN ADV,Scan_Path_ppn104_1592397.mp3
1592017,106,Een stopbord en een fietsbord in een stad,3,DET NOUN CONJ DET NOUN ADP DET NOUN,Scan_Path_ppn106_1592017.mp3
498175,101,Een vrouw op een kameel met op de achtergrond een grote truck,3,DET NOUN ADP DET NOUN ADP ADP DET NOUN DET ADJ NOUN,Scan_Path_ppn101_498175.mp3
1591920,108,In de kamer staan een hoop koffers en tassen die uitgepakt moeten worden,3,ADP DET NOUN VERB DET NOUN NOUN CONJ NOUN PRON VERB VERB VERB,Scan_Path_ppn108_1591920.mp3
1592817,104,Een werkplek met twee laptops en een desktop,3,DET NOUN ADP NUM NOUN CONJ DET NOUN,Scan_Path_ppn104_1592817.mp3
285946,102,Een fruitkraam met een hoop bananen en ananassen ,3,DET NOUN ADP DET NOUN NOUN CONJ NOUN,Scan_Path_ppn102_285946.mp3
1159967,106,Mensen die eten het klaarmaken zijn,3,NOUN PRON NOUN DET NOUN VERB,Scan_Path_ppn106_1159967.mp3
1159973,106,Mensen die eten aan het proeven zijn en met elkaar praten,3,NOUN PRON NOUN ADP X NOUN VERB CONJ ADP PRON VERB,Scan_Path_ppn106_1159973.mp3
713742,44,Een gekleurde bus waar een reclame van macaroni achterop staat,3,DET VERB NOUN ADV DET NOUN ADP NOUN ADV VERB,Scan_Path_ppn44_713742.mp3
713075,101,Een rommelig bureau met computer en een hoop papier,3,DET ADJ NOUN ADP NOUN CONJ DET NOUN NOUN,Scan_Path_ppn101_713075.mp3
1159855,107,Een groep mensen die op de Wii aan het spelen zijn in een woonkamer ,3,DET NOUN NOUN PRON ADP DET NOUN ADP X VERB VERB ADP DET NOUN,Scan_Path_ppn107_1159855.mp3
285948,101,Een non die twee jongens een pizza geeft,3,DET NOUN PRON NUM NOUN DET NOUN VERB,Scan_Path_ppn101_285948.mp3
713760,106,Een stad met een tram en een bus die elkaar passeren ,3,DET NOUN ADP DET NOUN CONJ DET NOUN PRON PRON VERB,Scan_Path_ppn106_713760.mp3
1592351,101,Een klein kamertje met daarop een televisie en een computer,3,DET ADJ NOUN ADP ADV DET NOUN CONJ DET NOUN,Scan_Path_ppn101_1592351.mp3
1159592,34,Een gedekte tafel met koekjes op de borden,3,DET ADJ NOUN ADP NOUN ADP DET NOUN,Scan_Path_ppn34_1159592.mp3
1159784,44,Een foto van een rommelige keuken met een paar verhuisdozen,3,DET NOUN ADP DET ADJ NOUN ADP DET NOUN VERB,Scan_Path_ppn44_1159784.mp3
1159956,108,In de haven liggen een aantal kleine bootjes,3,ADP DET NOUN VERB DET NOUN ADJ NOUN,Scan_Path_ppn108_1159956.mp3
285684,103,Een echtpaar met een bos bloemen en een taart,3,DET NOUN ADP DET NOUN NOUN CONJ DET NOUN,Scan_Path_ppn103_285684.mp3
285905,106,Een man met een rood shirt die aan het eten is,3,DET NOUN ADP DET ADJ NOUN PRON ADP DET NOUN VERB,Scan_Path_ppn106_285905.mp3
285993,102,Nogmaals een stad met een grote toren op de afbeelding,3,ADP DET NOUN ADP DET ADJ NOUN ADP DET NOUN,Scan_Path_ppn102_285993.mp3
1592251,107,Een trein die net aankomt rijden met mensen die op de trein aan het wachten zijn,3,DET NOUN PRON ADV VERB VERB ADP NOUN PRON ADP DET NOUN ADP X VERB VERB,Scan_Path_ppn107_1592251.mp3
713936,101,Een opgeruimde studeerkamer met een kat op de grond,3,DET ADJ NOUN ADP DET NOUN ADP DET NOUN,Scan_Path_ppn101_713936.mp3
286066,101,Twee mensen die op een foto staan die op skivakantie zijn,3,NUM NOUN PRON ADP DET NOUN VERB PRON ADP NOUN VERB,Scan_Path_ppn101_286066.mp3
1592951,103,Een vrachtschip met vrachtwagens met daarop kleinere vrachtwagens,3,DET NOUN ADP NOUN ADP ADV ADJ NOUN,Scan_Path_ppn103_1592951.mp3
1592350,108,Op het bureau staat een hoop zooi en een computer,3,ADP DET NOUN VERB DET NOUN NOUN CONJ DET NOUN,Scan_Path_ppn108_1592350.mp3
713790,108,Op een kruispunt ligt een winkel genaamd Footlocker ,3,ADP DET NOUN VERB DET NOUN ADJ PROPN,Scan_Path_ppn108_713790.mp3
1159777,104,Een toestel van China Airlines op de luchthaven,3,DET NOUN ADP NOUN PROPN ADP DET NOUN,Scan_Path_ppn104_1159777.mp3
1592568,106, Ergens aan de kust met een zwembad en ja mensen die daar liggen,3,SPACE ADV ADP DET NOUN ADP DET NOUN CONJ X NOUN PRON ADV VERB,Scan_Path_ppn106_1592568.mp3
498339,105,"Acht mensen zitten aan een lange tafel, vier met de rug naar ons toe",3,NUM NOUN VERB ADP DET ADJ NOUN PUNCT NUM ADP DET NOUN ADP PRON ADV,Scan_Path_ppn105_498339.mp3
713392,34,"Een grote Apple Store, ja waar zal het zijn, in Azië ofzo, met een grote toeristen bus",3,DET ADJ NOUN PROPN PUNCT ADV ADV VERB PRON VERB PUNCT ADP NOUN PROPN PUNCT ADP DET ADJ NOUN NOUN,Scan_Path_ppn34_713392.mp3
285610,40,Een man die het kussen van zijn bank aan het vervangen is,3,DET NOUN PRON DET NOUN ADP PRON NOUN ADP DET VERB VERB,Scan_Path_ppn40_285610.mp3
713633,106,Kinderen die achter een laptop zitten in de klas ,3,NOUN PRON ADP DET NOUN VERB ADP DET NOUN,Scan_Path_ppn106_713633.mp3
1592201,108,"Er is een tulband taart, staat op het aanrecht, met chocoladesaus overheen",3,ADV VERB DET NOUN VERB PUNCT VERB ADP DET NOUN PUNCT ADP NOUN ADV,Scan_Path_ppn108_1592201.mp3
1160204,102,Een skigebied met een witte berg en groene bomen,3,DET NOUN ADP DET ADJ NOUN CONJ ADJ NOUN,Scan_Path_ppn102_1160204.mp3
